distancia_km,tempo_isquemia_max_horas,urgencia_receptor,disponibilidade_voo_comercial_bool,custo_voo_comercial_estimado,disponibilidade_voo_dedicado_bool,custo_voo_dedicado_estimado,melhor_modal
230.36408660833382,12,4,0,0.0,0,0.0,0
660.636020552491,24,4,0,0.0,0,0.0,0
232.98995466264162,48,4,1,1365.0703932094623,1,18136.87762584392,0
1439.71387086889,48,4,0,0.0,0,0.0,0
1326.9174199392776,6,1,0,0.0,1,12862.917297021331,2
1035.8886220795182,6,4,1,3011.916887426804,1,10710.658764541928,2
781.5082903817583,4,1,1,832.0074219785361,0,0.0,1
484.2278398345355,6,4,1,2230.1149869477667,1,14476.749768928326,2
307.5901822436322,6,1,1,3164.692527249104,0,0.0,1
959.4134142046812,48,2,1,1421.7983444226015,1,16635.812008902274,2
1152.8240673268267,48,1,1,1513.1898383947257,0,0.0,1
1444.2307426746106,6,4,0,0.0,0,0.0,0
1125.2956571437937,48,4,1,2094.2743396454125,0,0.0,1
1660.338272771739,6,5,1,4581.828444710527,1,7569.656473928021,2
1817.3826164210188,24,1,0,0.0,0,0.0,0
109.20364693718909,4,3,1,2769.23209935648,1,15476.774549533651,2
480.04334735854565,12,4,0,0.0,0,0.0,0
527.1133623157291,6,1,0,0.0,0,0.0,0
1838.9218198686754,48,4,0,0.0,0,0.0,0
464.8139603744781,24,2,1,4407.043913951414,0,0.0,1
543.7161000409624,6,2,1,3953.3517502052414,1,10621.927207582015,2
1821.0506088177237,48,3,1,3861.8165775363577,1,16614.049460379632,0
1713.1082765926076,48,4,1,4226.1538278035405,0,0.0,0
1137.3663590026708,6,1,1,4000.894649780593,1,6592.02389539169,2
1742.5699021138903,24,5,1,3283.7301635188614,1,18532.682651718067,1
1464.4517119073778,24,3,1,4764.91046788542,0,0.0,0
1723.1834220485148,12,4,1,2312.2779840947073,0,0.0,1
528.0278091513594,4,5,1,724.5801938579576,1,9373.49440573939,2
1463.072995387321,48,1,0,0.0,0,0.0,0
305.9524672152039,12,5,1,1239.6918483520462,0,0.0,0
948.7231738204503,48,1,1,1419.5430716986748,0,0.0,1
969.1509606650841,6,4,0,0.0,0,0.0,0
1234.7505220394444,4,4,0,0.0,0,0.0,0
495.08106828478105,12,1,1,917.2066732840167,0,0.0,1
237.8037814966495,48,1,1,803.2560846412116,1,11277.399469288079,2
227.71784472652485,12,3,0,0.0,1,19325.56028725399,0
493.60796810889184,24,5,1,1723.6131167698227,1,17163.87975042219,0
1429.0274120716242,24,1,1,3049.028969746635,0,0.0,1
753.717985018026,12,1,1,2296.4012628568653,0,0.0,1
1042.0297693710143,6,4,1,4524.986226167939,0,0.0,1
604.329351438855,48,5,1,2559.682133863009,1,9381.790461445562,0
1372.154815583402,24,3,1,2580.805091476014,1,15416.641408178812,1
522.7399090421643,48,2,0,0.0,0,0.0,0
306.2721283301333,48,3,0,0.0,0,0.0,0
1313.1836524752891,24,4,0,0.0,0,0.0,0
252.50897259978564,24,5,1,2369.993710741366,1,6383.218359966197,0
1331.434024331864,48,1,1,4676.103589436723,1,14460.613855041809,2
408.9187797020067,12,2,0,0.0,0,0.0,0
1520.8783770073126,24,3,1,669.8229600919354,1,11214.867951564023,1
1279.0335657116536,48,4,0,0.0,1,8399.27977255956,0
392.9275306638852,12,4,0,0.0,1,12537.809707214627,0
298.367039200193,12,4,1,4098.541690871476,1,19936.221193970825,0
746.135500655013,48,5,0,0.0,1,3855.9045390129268,0
1372.6868125202354,12,4,1,1364.4755045343036,0,0.0,1
1217.681263592147,12,4,1,1735.8202246718563,1,13310.762519541311,1
1299.6704472625554,24,4,0,0.0,1,13800.632042268473,0
952.8403450517424,6,4,0,0.0,1,14546.531001921103,2
277.1932512050671,48,2,1,3319.330194005183,0,0.0,1
1232.2416448737263,48,1,0,0.0,0,0.0,0
1553.5068553033977,4,1,0,0.0,0,0.0,0
993.944522609511,12,3,0,0.0,0,0.0,0
1629.810568896931,48,3,0,0.0,0,0.0,0
227.83577054347887,4,5,0,0.0,0,0.0,0
1286.0023771143121,24,1,0,0.0,1,5430.699963416584,2
568.2248718502111,6,5,1,4889.037774622058,0,0.0,1
1579.5949703893543,6,5,1,3787.8409255850047,0,0.0,1
76.0338188965099,12,1,1,2821.091793335024,0,0.0,0
623.0414257862395,6,1,0,0.0,0,0.0,0
528.2204237165224,4,5,0,0.0,1,3209.2701711020554,2
692.641816595686,24,4,0,0.0,1,6446.597346641167,0
1856.7079135663857,48,4,1,2708.7910122379917,1,16126.764259560277,1
1144.2868624354203,12,1,0,0.0,1,9912.588304700457,2
1705.120238044815,4,4,0,0.0,0,0.0,0
1111.727183215654,4,1,0,0.0,0,0.0,0
378.00852064958997,12,2,1,2748.534459354302,0,0.0,1
1707.570757580844,24,1,1,3937.833736138941,1,10938.285252405884,2
836.6518199486408,4,2,1,2116.190129880929,1,9154.19860123207,2
1975.2943655421573,48,2,0,0.0,0,0.0,0
1835.0767770065754,48,2,0,0.0,1,4659.9683186915445,2
1365.423238131437,6,2,0,0.0,0,0.0,0
1953.8833658186506,4,5,1,4240.6788033318135,1,8479.392405547933,2
282.8975590531516,24,4,0,0.0,1,13195.597692264128,0
1396.3404769632905,12,4,1,3720.123638609837,0,0.0,1
1259.8072933410663,12,3,0,0.0,1,10086.468335446156,2
988.3428125491075,4,4,1,2462.840312055544,1,16348.286559990729,2
1330.629787296454,12,2,0,0.0,1,15307.403259586868,2
1176.457301639261,4,3,0,0.0,1,7933.5457284408685,2
1857.004585729498,24,5,0,0.0,0,0.0,0
1958.3477382899137,6,3,1,1976.3141094446348,0,0.0,1
1580.7413752735733,24,3,1,4757.787328421344,1,17491.56611546303,0
206.2450557377579,48,3,1,3285.011798299486,0,0.0,0
1041.1690132331037,48,3,0,0.0,1,8043.569030697897,0
786.6166554461935,4,5,0,0.0,1,13846.281090801855,2
362.16498626176264,24,1,1,852.1386982475385,1,7134.612167361197,2
893.3510573262377,24,3,0,0.0,1,13200.335588034875,0
1752.8280997061277,6,5,0,0.0,0,0.0,0
251.1060734358743,6,1,1,856.8828635666462,0,0.0,1
1236.9625989445078,4,4,1,1734.6098640807113,0,0.0,1
1409.318648939721,12,1,0,0.0,1,11606.571964313966,2
1405.9316783924223,6,5,1,3826.525185894093,1,6515.87493112416,2
1090.11690475274,4,2,1,2233.3863588426198,1,3424.7695420647315,2
534.8158765694518,4,1,0,0.0,1,8186.29655596014,2
1863.4381133413483,4,3,0,0.0,0,0.0,0
910.4695815834597,6,4,1,1508.5168083075334,0,0.0,1
376.55016433828234,4,3,0,0.0,0,0.0,0
1906.222593541278,12,4,0,0.0,1,16049.70006205995,2
471.74422215037094,48,4,1,3227.1419158135395,0,0.0,0
1014.2245755861044,12,2,1,2756.36272746343,0,0.0,1
1077.1994555347578,12,3,1,4945.21690068528,0,0.0,1
973.0906165367546,48,3,1,3329.6634904665552,1,13476.643372913144,0
385.51041450579186,12,1,0,0.0,0,0.0,0
1910.3483997839908,6,2,0,0.0,0,0.0,0
1103.7221977036975,4,3,1,1865.510238796889,1,11711.383328528898,2
860.888566854944,12,5,1,3869.4302196082213,1,15565.337216907057,0
1306.5100355691627,12,4,1,3230.43573936498,0,0.0,1
206.04277110828488,24,1,1,1099.982136212004,0,0.0,1
1801.4460471714294,6,5,0,0.0,1,6141.463422031591,2
165.61495018418293,12,5,0,0.0,0,0.0,0
648.1329596601387,48,4,0,0.0,1,11916.694041098954,0
1256.1427275205697,24,3,0,0.0,1,7404.506616322089,0
1979.990522225165,4,1,0,0.0,0,0.0,0
1162.6065957126964,12,4,0,0.0,1,12067.623728685163,2
1438.2357940879288,6,5,1,4785.94079585804,0,0.0,1
1061.4904714331155,4,4,0,0.0,1,10727.923807371933,2
1344.4189435146225,24,4,1,2538.919901927221,1,16073.397238392472,1
1429.9542322243503,6,1,0,0.0,1,9832.3805330641,2
1460.9395418462439,48,1,1,4440.370314935607,0,0.0,1
1466.746462380891,6,5,0,0.0,0,0.0,0
1761.1522656453778,6,2,1,1050.3350292844991,0,0.0,1
76.43694612975858,4,1,0,0.0,0,0.0,0
708.9027892348215,12,5,1,1020.8862413492575,1,15794.566313822786,1
662.5907644172601,6,3,0,0.0,0,0.0,0
1663.0104008390822,24,5,1,3062.188007793396,1,7402.7664770007605,1
1853.526965775803,24,3,0,0.0,0,0.0,0
1956.8375513652793,6,4,0,0.0,1,18030.751014372137,2
357.841164507097,24,5,0,0.0,1,14264.082258488395,0
368.36229940605375,4,5,0,0.0,1,15767.265364024635,2
192.11049527251402,12,2,0,0.0,0,0.0,0
52.298327050105996,48,3,0,0.0,1,15729.328529342032,0
85.03242478766253,24,5,0,0.0,1,13193.06347508541,0
1625.0250796891187,48,1,0,0.0,0,0.0,0
1162.7643105122852,4,1,0,0.0,0,0.0,0
1737.143473954582,4,3,1,4630.149220521713,0,0.0,1
356.4844044055459,24,3,1,1390.868567249053,0,0.0,0
336.09557448929223,24,1,1,3415.0783261897723,0,0.0,1
1264.4524899378932,6,4,1,4825.523274665338,0,0.0,1
1123.6933373942295,6,2,0,0.0,0,0.0,0
1929.0278910400925,6,2,0,0.0,0,0.0,0
1766.2116035431923,6,2,0,0.0,0,0.0,0
1020.3225858009203,12,3,1,1743.1501168238508,0,0.0,1
278.80507999691343,48,2,0,0.0,0,0.0,0
263.34410705027284,4,2,1,4137.105330681627,0,0.0,1
373.90744633340677,12,3,0,0.0,1,10649.791278694083,0
116.72372546671633,24,5,0,0.0,0,0.0,0
1191.8898915364293,12,2,1,1178.485574911924,0,0.0,1
1650.2498819759226,12,4,0,0.0,0,0.0,0
700.0819277756469,48,5,0,0.0,0,0.0,0
260.61265513427855,24,2,1,583.3328894840179,0,0.0,1
1702.9723113947853,48,5,0,0.0,1,8574.61930232403,0
1933.0449352363303,24,4,1,4735.631724420056,1,12382.631699652255,1
1158.6376589373467,12,2,1,1504.8511487213348,1,3169.1072352588963,2
855.8540583450427,6,1,1,1605.0865015785564,0,0.0,1
561.6516601774115,24,5,1,4581.186152546732,1,6161.352510817608,0
1701.7969471929205,6,5,1,3069.2427585949135,1,14697.237813247466,2
529.7025418382862,12,2,1,536.809532444499,0,0.0,1
341.1178972904173,4,5,1,1794.1367702596708,1,10581.454246262907,2
1542.91526207463,24,5,1,2617.8863851694323,1,12203.818704752972,1
781.0870596897878,24,1,1,3783.8397645439463,0,0.0,1
1457.5680186129407,24,3,0,0.0,0,0.0,0
1183.7865424665442,48,2,0,0.0,1,18460.97262290131,2
440.84322794589605,6,3,1,3120.781608107985,1,8712.267518782703,2
747.5994591118754,12,2,0,0.0,0,0.0,0
1855.413169803942,48,1,1,636.3455076076399,0,0.0,1
1045.0665446404878,6,5,1,3020.37600988113,1,9009.04997879671,2
310.1006724837746,4,1,0,0.0,1,19172.765167642327,2
366.7534915110907,12,5,1,3989.523644401149,1,3697.9204828027046,0
1363.1230288519366,24,3,0,0.0,1,4541.315559727285,0
663.8593143618017,4,5,1,2066.1089650072036,1,14202.148561501195,2
1173.0451739909863,48,1,1,3281.7589562557196,1,4264.033213618312,2
570.5635832253674,24,3,0,0.0,1,12445.904033264504,0
117.99976481849004,48,5,1,3167.8285462817944,1,4336.08391198909,0
1106.8857609833226,4,5,0,0.0,1,18281.604402283352,2
581.9822485019338,12,3,1,1531.0806768643124,0,0.0,0
980.9050237762037,24,3,0,0.0,1,9710.310154265411,0
505.41945177536485,6,3,0,0.0,1,15623.02071059126,2
1330.232838006339,24,4,1,1545.475301050165,1,6195.654128691744,1
1860.4790994233676,12,2,1,3347.633306385862,0,0.0,1
1374.0847335700444,48,1,1,4257.405338563149,1,17428.913175395595,2
1058.3602641478465,4,3,1,2085.6106437843855,1,4466.912830560034,2
1655.070452634505,12,5,1,3128.3140383632185,1,14969.244138683203,1
1024.6044898886648,24,4,1,4994.522655138545,1,13585.64359311264,0
1456.6709705547514,24,4,0,0.0,1,6854.655057666096,0
1926.618515754132,12,5,1,1401.201048736262,1,16883.153616288935,1
983.8029009367621,12,5,0,0.0,0,0.0,0
1453.233216378162,12,1,1,2398.457020999417,1,18107.76135945792,2
534.1562238057384,6,4,1,4975.258496677171,0,0.0,1
1536.2868326425728,48,4,0,0.0,1,15671.932352604708,0
481.54218068003416,6,3,1,1617.5858329696925,0,0.0,1
1811.2272972087644,4,4,0,0.0,1,3967.7210574400383,2
1902.3355237211122,4,4,1,1870.0026772809233,1,16988.624713422225,2
499.5162909420426,6,4,1,950.1247604683292,0,0.0,1
362.4709513635751,4,3,0,0.0,0,0.0,0
482.3613663825886,4,1,1,3711.4203608603416,1,10817.63666706733,2
1267.795343175038,4,5,1,4165.518235041589,0,0.0,1
498.54706364511765,4,5,0,0.0,0,0.0,0
241.96075470497925,48,2,1,4994.971513168689,1,12356.112513040101,2
1268.0869610907723,48,2,0,0.0,1,4297.500909913817,2
956.3890313872058,12,3,0,0.0,0,0.0,0
123.70563088152105,24,1,0,0.0,1,4331.332245245505,2
1011.6725591851658,6,2,1,3855.0004924806867,0,0.0,1
1454.6304429981344,48,3,0,0.0,1,7948.324078164209,0
1297.3850619661473,24,3,1,2886.7610547335626,1,7088.6944990226475,0
1923.366829293051,48,3,1,3296.7748884094335,1,10058.449855234645,1
379.03898516836,6,5,0,0.0,1,4848.430178321651,2
1374.4722242797245,4,2,0,0.0,0,0.0,0
1622.6513872993464,24,5,0,0.0,1,4649.547463509032,0
732.4439232173814,6,1,1,4240.843092117508,0,0.0,1
446.6011184579301,48,5,1,778.414893302047,0,0.0,1
506.7063885733175,24,3,1,1531.1441785429943,1,9012.854640991856,0
1015.3341216704686,6,2,1,865.1429975499084,0,0.0,1
106.4293460241241,12,2,1,2132.3564967990633,0,0.0,0
1872.2949083423184,24,3,0,0.0,0,0.0,0
1361.4701378984273,48,5,0,0.0,1,12855.889715078998,0
611.3020100587037,24,1,0,0.0,1,16360.949856634892,2
629.3927833443131,48,5,1,1122.7737320741298,0,0.0,1
1216.017538892954,24,4,1,1264.3696874645696,0,0.0,1
1185.2961295920638,24,4,1,2111.5189780051887,1,10942.519552286727,1
744.6689421281079,48,1,0,0.0,0,0.0,0
1571.4841931456801,4,1,0,0.0,1,8086.788640789341,2
1314.2174501574366,48,5,1,2534.8853875160057,1,6029.054040163786,1
1682.2333859891346,6,4,1,4986.540385879968,0,0.0,1
107.21411348849468,4,2,0,0.0,1,16602.20864246347,2
480.63936298047014,4,2,1,2042.2361156094573,0,0.0,1
239.47953122992428,4,4,0,0.0,0,0.0,0
1444.569018376275,24,2,0,0.0,0,0.0,0
1762.694871167399,6,4,0,0.0,0,0.0,0
613.5299834981912,48,5,1,4468.9195919649355,1,17251.878442247056,0
1359.2028171001284,12,1,0,0.0,1,16308.81896419483,2
1835.445668874202,24,4,0,0.0,1,18389.498360425394,0
1003.2419212582942,48,3,1,2021.8352537664366,1,7670.509175689327,0
1257.0452326768175,24,4,1,4980.702458032786,1,13115.48257418829,0
1207.4865877072878,48,4,0,0.0,1,8158.473224366547,0
931.0302632664934,4,1,1,2794.032545035644,1,3287.455342588512,2
1082.5315988984612,4,1,1,4437.0931369060845,1,15328.976048449798,2
304.68074729824843,6,3,1,2501.323822302155,0,0.0,1
1464.270182509636,4,5,0,0.0,0,0.0,0
1932.5675442951224,12,4,1,4478.796744639409,1,8766.863797393626,1
1661.0644685805526,12,4,1,2801.2257831663733,1,16626.322285064554,1
1668.7300160119523,24,5,0,0.0,0,0.0,0
83.05875524715566,12,5,1,2476.380911973864,0,0.0,0
1454.088079217733,12,5,1,3864.205479131208,1,14716.732613001264,1
1123.652767827713,24,2,0,0.0,0,0.0,0
1053.0247912062891,12,1,1,2628.6615601601934,1,9549.177690441535,2
815.6465050398327,24,3,1,1022.2673410070435,1,17106.116460585767,1
1656.2999452882789,6,2,1,1480.747621242127,0,0.0,1
292.5150268773266,12,2,0,0.0,0,0.0,0
1316.233616881025,4,1,1,2760.4303389182096,1,16289.524293986167,2
1565.425344261986,12,5,0,0.0,1,18038.457795774284,2
660.442565248045,4,5,1,3567.53087917728,1,3385.847707636429,2
848.0700840320554,4,2,0,0.0,1,4755.30836136007,2
257.948904947267,48,3,0,0.0,0,0.0,0
1628.9309540162074,4,4,1,2023.1596833319477,0,0.0,1
1572.2778116027487,12,3,0,0.0,0,0.0,0
811.2479349087871,6,1,1,1034.3456082660155,1,8953.24678407406,2
1118.4411860684559,4,3,1,1509.5053647384052,1,18824.31826584546,2
1744.1060363956874,12,4,1,4888.876078096499,1,18948.404648655014,1
1262.2128677852772,48,4,1,3236.326185727653,1,13906.427125441156,0
1674.1363173423358,12,4,0,0.0,0,0.0,0
1049.1503253723072,6,3,1,1153.057502941986,0,0.0,1
1927.608210731417,24,1,0,0.0,1,9887.679923381547,2
400.2376531936715,48,4,1,877.5964178406106,1,7375.492696255173,0
1218.6941310471407,4,5,0,0.0,1,17932.691977978473,2
801.8692654568644,4,2,1,1753.6780066771014,0,0.0,1
183.47475938777183,12,2,1,1739.1282476339195,0,0.0,1
424.4735423805328,24,2,1,2554.319080884722,0,0.0,1
528.7972298406576,24,1,1,4745.4744290900435,0,0.0,1
950.5872205371637,4,5,1,1074.573245959777,1,8304.618132365114,2
497.4135010464241,24,2,1,1417.3561298868308,1,12831.602642707132,2
563.7092923948123,24,4,1,4770.340614148048,0,0.0,0
934.4017232665025,12,1,1,3033.5287658385464,0,0.0,1
1334.1614024651194,4,3,0,0.0,0,0.0,0
1421.9454420842605,48,1,0,0.0,1,12191.121472618906,2
918.5406400183283,6,4,0,0.0,0,0.0,0
1399.563587797786,24,5,0,0.0,0,0.0,0
986.2897782166062,6,5,1,4104.9027003447,1,6820.923328804178,2
1955.75832132968,12,1,1,4825.254679542147,0,0.0,1
555.5097190622784,24,1,0,0.0,1,8943.583377208159,2
1403.1255243872984,4,1,0,0.0,1,8295.063701564099,2
661.0706444340316,48,4,0,0.0,1,10450.047319708132,0
157.78726088832286,6,3,1,2624.9654845244168,1,6891.7865962367005,2
1504.5119930067608,48,4,0,0.0,1,15012.614995568625,0
77.66839305309351,12,4,1,1462.4918111631969,1,18348.519563672657,0
1998.8027059795884,6,1,1,2037.7365134632917,0,0.0,1
1972.5298784758727,24,3,1,967.0338958792438,0,0.0,1
1324.8620284222413,24,2,1,1130.7750549584769,1,19502.679158047693,2
1024.8941141545151,6,3,0,0.0,1,19786.43212946624,2
1085.5679888112827,12,5,0,0.0,1,14243.448054217617,2
1575.4386012229393,12,2,0,0.0,0,0.0,0
1165.7836160175461,6,1,1,688.1658754418227,0,0.0,1
1601.2675638017247,48,3,0,0.0,0,0.0,0
541.3320978256205,6,1,0,0.0,0,0.0,0
881.1515641356833,6,5,0,0.0,0,0.0,0
1224.177512117205,6,2,0,0.0,1,4432.03016760445,2
856.550507284971,4,4,1,4422.706748796181,0,0.0,1
1115.9695228583266,4,5,1,4986.644443311301,1,15417.942635808842,2
1147.9269329581523,6,3,0,0.0,1,3201.8134612985564,2
1303.543613872195,24,2,0,0.0,0,0.0,0
961.7812067087788,12,5,1,4205.818333309173,0,0.0,1
1146.073574052232,6,2,1,1272.5033503141494,1,11986.894499434991,2
1564.20992668839,24,3,1,1363.5811313397398,1,4286.450686674485,1
1268.5126889536505,12,3,1,1987.1855403593438,1,8057.3766515721145,1
391.8848507235257,48,5,0,0.0,0,0.0,0
1164.6349386763143,48,2,0,0.0,0,0.0,0
923.5633940100976,48,2,0,0.0,0,0.0,0
736.3940111404697,48,2,1,794.9639055654904,1,10720.246922382907,2
985.97366567751,24,3,1,1909.7264480074916,0,0.0,1
1081.909535513122,6,5,1,4978.078337486788,1,6682.2606576501385,2
258.6491529703553,4,2,0,0.0,0,0.0,0
1683.0979788275167,24,4,1,2404.3325188257613,0,0.0,1
1862.0972110505622,6,5,1,3466.645545546913,0,0.0,1
567.1044236895689,4,1,0,0.0,0,0.0,0
320.17402183095544,4,4,1,4736.831050652586,1,17454.804414335973,2
217.8348892525174,6,4,1,2133.329516596053,0,0.0,1
1116.8661541174151,6,5,1,2605.8984321694875,0,0.0,1
636.4440759541047,6,3,1,1278.2606598156658,1,12502.235417697164,2
1860.1714752183022,4,2,0,0.0,0,0.0,0
442.81572076500356,12,1,1,3007.262652237776,0,0.0,1
888.3217243185984,6,3,1,1015.2565910856979,1,18132.567436165795,2
1105.7071282842094,24,2,0,0.0,0,0.0,0
1477.7459789345244,48,1,0,0.0,1,17732.758644590962,2
1267.9464054029684,24,1,1,2480.167151769728,1,14305.353259318259,2
514.2145432947061,12,3,0,0.0,0,0.0,0
1935.0275333538013,12,1,0,0.0,0,0.0,0
1181.6374332728747,4,4,0,0.0,0,0.0,0
782.0915671579797,6,3,1,4730.766303355583,1,4087.5816954073707,2
327.0501327406779,4,4,0,0.0,0,0.0,0
1164.3458707881146,4,4,1,2627.3418067343164,0,0.0,1
268.0379455164805,48,1,1,774.1656031692081,1,10250.676539263255,2
827.7739038453493,4,3,0,0.0,1,6684.446514194653,2
1091.0841759660966,6,3,0,0.0,1,18414.31307422737,2
1052.2248212742659,12,3,1,2083.7578217242035,0,0.0,1
1666.7448717733373,12,4,1,666.8582432462235,0,0.0,1
1193.7197502506503,48,5,1,2504.5968616297514,0,0.0,0
1964.6015352945592,24,5,1,4092.5956221889237,0,0.0,1
363.6709927704693,6,5,0,0.0,0,0.0,0
464.92209374223916,6,4,1,1545.7538641037863,0,0.0,1
847.5282694202233,12,1,1,1268.821613599072,1,8147.484537299354,2
742.1311284852344,24,2,0,0.0,1,13653.587345516919,2
1570.119203757868,4,4,1,1903.6713634924615,1,18535.86829500636,2
892.354254026758,4,2,0,0.0,0,0.0,0
1851.5639994955309,12,3,1,1070.939542554437,0,0.0,1
471.88721316136673,4,5,0,0.0,1,9720.393092779606,2
1346.1428527356863,48,3,1,4429.35342666649,1,12057.611683477007,0
988.3771923857621,24,5,1,1480.283170976687,0,0.0,1
277.2329914115748,4,1,0,0.0,1,9714.726185131512,2
1976.5760442804979,6,4,0,0.0,1,4911.83924327304,2
1049.3285032591307,48,2,1,3009.3318751744955,1,5321.561840023023,2
1419.7763477667056,24,2,1,4381.12871286701,1,14228.875944878719,2
1220.9608496215237,24,1,0,0.0,0,0.0,0
57.07046606865544,6,2,1,755.9582369378589,0,0.0,0
395.7168922115983,24,5,1,662.1700971137843,0,0.0,1
922.9516207803838,48,2,1,1552.194878216798,0,0.0,1
834.722358834279,48,5,0,0.0,1,11743.774715457514,0
274.7850493598065,48,5,0,0.0,1,11786.541151046194,0
886.793253491115,48,3,1,4274.178681239394,0,0.0,0
1353.8283346183246,12,1,1,3716.1166737572057,1,14806.135702310357,2
1753.7038023489147,4,5,0,0.0,1,7928.400268731622,2
1853.0735139781757,48,2,1,2252.0230511819864,0,0.0,1
82.85239543566425,12,5,1,1454.2609239896724,0,0.0,0
1624.0273643127518,24,1,0,0.0,1,17822.929607663675,2
590.8231914062362,12,4,1,3449.730049542869,1,5942.733342149191,0
1584.9849738236992,24,3,0,0.0,0,0.0,0
776.4987328104039,48,3,1,1308.2522199141072,1,15120.585405061156,1
1445.9710246470831,6,3,1,2273.0567576715853,0,0.0,1
309.67171983447145,6,3,0,0.0,1,14274.771456975046,2
1634.9230181380522,12,5,1,1439.3372589411115,1,9139.976175809974,1
689.4269007959574,24,1,1,1579.9735774321064,1,16839.38107180481,2
141.47942007796598,4,4,0,0.0,1,11080.831766823881,2
968.3183614517336,24,5,0,0.0,0,0.0,0
1009.6373728806997,12,1,1,1503.1805001044022,0,0.0,1
710.190106578082,24,1,1,791.3454300682841,0,0.0,1
1512.3766858472059,4,2,0,0.0,0,0.0,0
1377.69017169728,24,2,0,0.0,1,18745.3499180161,2
1491.9491836879208,48,5,0,0.0,0,0.0,0
1847.2769713918954,4,5,1,3582.625453387858,1,13889.255486479124,2
1375.8626014520432,4,4,0,0.0,0,0.0,0
1820.8036665569373,48,3,1,3645.486211586335,1,14241.35323787978,0
1759.5351810375373,48,5,0,0.0,0,0.0,0
529.5958085317675,12,2,1,594.4872475456195,0,0.0,1
999.0052610670921,6,5,0,0.0,0,0.0,0
1821.9474762713742,6,4,1,1014.9368540488911,1,7596.311951369555,2
1464.6276337935449,48,5,0,0.0,0,0.0,0
947.1909944175734,6,1,0,0.0,0,0.0,0
859.3259801251447,4,1,1,4714.001613385541,0,0.0,1
959.8758232554644,48,1,1,1721.6144282959524,0,0.0,1
908.2339758261286,4,2,1,4976.185728384823,1,15907.370517632318,2
1929.1715240176197,6,5,0,0.0,0,0.0,0
141.42380018173378,12,2,0,0.0,0,0.0,0
1637.1246712176182,12,5,1,3769.649734906491,1,13977.639655122595,1
573.105120281183,4,5,1,2400.1426330782547,1,11230.878058924513,2
265.75297914293236,4,5,1,2476.8643615099136,1,18336.469429457597,2
1331.9359964703017,4,3,0,0.0,1,4640.939479397002,2
1874.5538189287618,24,5,0,0.0,0,0.0,0
708.9700511882205,4,2,0,0.0,1,3843.7213885974224,2
871.5783959949252,24,4,1,766.304635941159,1,11515.759974061923,1
434.6760865516452,6,5,1,3414.0032006366655,1,5250.989940246622,2
1532.5901777430115,4,2,0,0.0,0,0.0,0
1082.4755527998404,12,4,0,0.0,1,5156.76185861345,2
111.68742446411278,6,5,1,3046.4804774307504,0,0.0,0
494.93616212385683,6,5,0,0.0,1,13063.301450768538,2
1388.4299400382106,24,5,1,524.4219070451878,0,0.0,1
1179.3397425495148,24,2,1,4700.105411015109,0,0.0,1
505.82056362772374,4,4,1,3122.5323438872947,0,0.0,1
482.40803754981465,48,3,0,0.0,0,0.0,0
1862.8958308165343,12,5,1,2590.762310443789,1,4544.830796598899,1
861.5903844314045,12,1,0,0.0,1,5969.7914309280495,2
1284.5925127324037,4,5,0,0.0,1,5600.224244908706,2
278.3880397940902,48,5,0,0.0,0,0.0,0
270.25260295929513,12,4,0,0.0,1,16640.816454561515,0
487.54544859106716,6,5,1,3278.2831080707538,1,12419.092470973896,2
1188.9955785217041,4,4,0,0.0,0,0.0,0
1072.5840366398925,24,5,1,4048.339461417874,0,0.0,0
1279.0865147686152,6,2,1,2044.2538595038689,1,11080.15251776757,2
1256.4765740308992,48,1,1,2425.2557521093413,0,0.0,1
117.5519860023074,24,2,1,1899.029293010859,0,0.0,0
1844.483173291254,24,3,1,4026.8156060950296,0,0.0,0
1180.1404890796557,48,1,1,3977.4275106275713,0,0.0,1
1387.542580778021,48,1,0,0.0,1,14994.271572042908,2
62.278291243617225,12,2,1,1159.054446832774,1,14278.328527827445,0
857.0491816713809,4,5,0,0.0,0,0.0,0
98.65219631535106,12,3,0,0.0,0,0.0,0
1289.76905884608,12,4,0,0.0,0,0.0,0
1402.0684902615478,12,1,1,4191.955072370547,0,0.0,1
1422.894362138025,12,5,0,0.0,1,18537.343005523555,2
1761.6209882144335,12,1,0,0.0,0,0.0,0
1911.7464230311987,12,2,1,4545.57986917253,1,19045.488143854236,2
872.8964109437618,6,4,0,0.0,1,16120.991975001734,2
1905.3658285880708,4,5,0,0.0,0,0.0,0
1048.5599924739645,12,3,0,0.0,0,0.0,0
1443.9193839528584,12,4,1,1845.1361579358381,1,11487.742866509041,1
1064.4789914345683,48,5,0,0.0,0,0.0,0
1222.4731767192045,6,5,0,0.0,0,0.0,0
1451.8603379196375,12,1,1,3682.6639154923873,0,0.0,1
1741.9486735497967,48,4,1,553.7374598265448,1,8123.851293872192,1
816.3577091965528,12,3,0,0.0,0,0.0,0
710.0818997190473,12,2,0,0.0,1,14805.143494703256,2
178.12636569512523,48,2,1,4875.692571374697,1,3061.014013539443,2
1611.1186001551168,4,3,1,2091.7316178669516,0,0.0,1
1592.9863278042164,48,2,1,2979.269514053206,0,0.0,1
327.86757489302164,24,4,0,0.0,0,0.0,0
302.81207330572624,6,2,0,0.0,0,0.0,0
1476.396688749487,4,3,1,4369.820098468646,0,0.0,1
